    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1997     10   81.3   93.7   12.4   11.5   2790   2752   76.0   73.4   -2.6    110     74   63.7   63.7    0.0    260    260   82.9   96.2   13.3
   1998     10   85.5   98.2   12.6   12.3   2850   2872   82.2   83.4    1.3    250    190   68.1   68.1   -0.0    310    310   87.2  100.5   13.4
   1999     10   84.2   95.2   11.1   12.7   3140   3191   82.5   88.6    6.1    370    341   67.0   67.0    0.0    660    660   87.9  100.9   13.0
   2000     10   83.0   92.7    9.6   12.4   3630   3713   79.6   81.0    1.4    310    278   66.6   66.6    0.0    800    800   86.9   98.2   11.3
   2001     10   88.1   97.9    9.8   12.9   3890   3995   79.6   76.9   -2.7    180    158   68.5   68.5    0.0    440    440   90.1  100.5   10.4
   2002     10   94.6  104.7   10.1   13.9   4080   4198   81.0   80.6   -0.4    140    127   71.8   71.8    0.0    330    330   96.1  106.7   10.6
   2003     10   99.6  109.7   10.1   14.6   4460   4595   95.4   91.0   -4.4    140    123   75.5   75.5   -0.0    520    520  102.5  113.4   10.9
   2004     10  104.9  115.1   10.3   15.4   4760   4916   96.3   91.1   -5.2    150    129   76.3   76.3    0.0    450    450  107.4  118.2   10.8
   2005     10  109.4  120.0   10.6   16.4   5050   5227  101.8   97.0   -4.8    230    209   78.7   78.7   -0.0    520    520  112.4  123.4   11.0
   2006     10  113.2  123.4   10.2   17.1   5290   5450  118.7  130.5   11.8    270    287   80.7   80.7   -0.0    510    510  116.8  127.9   11.2
   2007     10  116.3  125.9    9.6   17.3   5490   5639  119.3  128.6    9.3    400    411   82.7   82.7   -0.0    600    600  120.3  130.9   10.6
   2008     10  120.4  130.0    9.6   17.5   5830   5998  121.8  117.4   -4.5    190    171   85.7   85.7    0.0    530    530  123.8  133.8   10.0
   2009     10  124.9  134.4    9.4   17.6   6250   6442  118.4  109.9   -8.5    250    226   90.7   90.7    0.0    670    670  128.6  138.3    9.7
   2010     10  128.2  136.6    8.4   17.4   6490   6652  145.3  166.1   20.8    210    240   91.4   91.4    0.0    450    450  131.4  140.8    9.4
   2011     10  130.1  137.0    6.9   16.0   6680   6805  144.3  161.3   17.0    440    477   92.8   92.8    0.0    630    630  134.7  142.9    8.2
   2012     10  132.2  138.6    6.4   16.2   7010   7150  134.9  129.5   -5.4    300    285   94.7   94.7    0.0    630    630  135.8  142.3    6.5
   2013     10  134.3  139.6    5.3   15.4   7400   7522  149.5  161.9   12.4    280    298   98.4   98.4   -0.0    670    670  138.3  144.4    6.0
   2014     10  137.0  141.6    4.6   15.3   7670   7788  146.7  152.0    5.3    330    334   98.1   98.1   -0.0    600    600  140.6  145.5    4.9
   2015     10  142.0  146.4    4.3   15.2   7990   8108    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320  143.9  148.4    4.5
   2016     10    0.0  151.2  151.2   60.2      0   8428    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  153.4  153.4
   2017     10    0.0  156.2  156.2   62.6      0   8748    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  158.4  158.4
   2018     10    0.0  161.3  161.3   65.3      0   9068    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  163.6  163.6
   2019     10    0.0  166.4  166.4   68.2      0   9388    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  168.9  168.9
   2020     10    0.0  171.7  171.7   71.1      0   9708    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  174.2  174.2
   2021     10    0.0  177.0  177.0   74.1      0  10028    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  179.7  179.7
   2022     10    0.0  182.4  182.4   77.0      0  10348    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  185.1  185.1
   2023     10    0.0  187.9  187.9   80.2      0  10668    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  190.7  190.7
   2024     10    0.0  193.6  193.6   83.2      0  10988    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  196.5  196.5
   2025     10    0.0  199.4  199.4   86.2      0  11308    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  202.3  202.3
   2026     10    0.0  205.1  205.1   89.2      0  11628    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  208.1  208.1
   2027     10    0.0  210.8  210.8   91.9      0  11948    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  214.0  214.0
   1987     11   61.1   61.1   -0.0    0.1   5850   5821   64.4   64.3   -0.1    560    589   61.4   61.4   -0.0   6410   6410 9999.0    NaN    NaN
   1988     11   64.5   66.5    2.0    0.7   5890   5841   66.5   68.6    2.1    300    320   57.3   57.3    0.0    340    340   65.0   67.1    2.1
   1989     11   71.0   74.1    3.0    1.4   6090   6086   68.5   70.3    1.8    350    305   61.3   61.3   -0.0    550    550   71.8   75.1    3.3
   1990     11   75.8   80.3    4.5    2.0   6200   6221   74.4   78.2    3.8    260    235   64.5   64.5   -0.0    370    370   76.4   81.2    4.8
   1991     11   82.7   88.6    5.9    2.9   6380   6454   79.9   83.3    3.4    310    257   69.1   69.1    0.0    490    490   83.6   89.9    6.3
   1992     11   86.0   92.7    6.7    3.6   6580   6637   87.1   94.0    7.0    280    297   71.0   71.0   -0.0    480    480   87.2   94.3    7.2
   1993     11   90.8   98.4    7.6    4.3   6580   6582   94.2  103.5    9.4    300    355   73.9   73.9   -0.0    300    300   91.7   99.8    8.1
   1994     11   92.6  100.4    7.8    4.7   6370   6376   92.4   99.6    7.3    470    466   74.5   74.5    0.0    260    260   93.3  101.4    8.1
   1995     11   95.5  104.1    8.6    5.1   6090   6130   94.2  101.1    6.9    460    426   76.4   76.4   -0.0    180    180   95.9  104.7    8.7
   1996     11   99.6  109.0    9.4    5.5   5690   5832   96.0  100.6    4.6    600    498   78.6   78.6   -0.0    200    200   99.9  109.3    9.4
   1997     11  105.0  115.3   10.3    5.9   5410   5583  103.3  111.4    8.0    470    439   81.0   81.0    0.0    190    190  105.6  116.1   10.5
   1998     11  109.3  119.8   10.5    6.5   5230   5338  111.6  123.8   12.2    560    625   84.5   84.5    0.0    380    380  111.3  122.7   11.4
   1999     11  108.0  117.1    9.2    7.2   5300   5336  111.3  123.6   12.3    600    672   86.7   86.7   -0.0    670    670  111.1  121.8   10.7
   2000     11  108.3  116.4    8.1    7.3   4940   4877  113.1  124.9   11.8    760    859   86.4   86.4    0.0    400    400  110.6  120.0    9.4
   2001     11  114.3  122.2    7.9    7.8   4790   4709  117.4  127.7   10.3    490    508   89.6   89.6   -0.0    340    340  116.3  125.1    8.7
   2002     11  121.4  129.5    8.1    8.2   4800   4737  120.1  125.7    5.6    320    302   97.8   97.9    0.0    330    330  123.0  131.5    8.5
   2003     11  126.5  134.3    7.8    8.9   5010   4955  127.9  136.1    8.2    360    352  101.1  101.1    0.0    570    570  129.6  138.4    8.8
   2004     11  130.6  137.3    6.8    9.1   5100   5013  140.3  153.2   12.9    490    522  104.5  104.5   -0.0    580    580  134.5  142.8    8.3
   2005     11  134.9  140.8    5.9    9.8   4980   4861  145.8  157.1   11.3    520    552  107.8  107.8   -0.0    400    400  138.2  145.3    7.1
   2006     11  139.3  144.1    4.8   10.6   5020   4879  150.4  161.0   10.6    480    502  111.7  111.7   -0.0    520    520  143.2  149.3    6.1
   2007     11  142.2  145.3    3.1    9.1   5010   4848  153.5  164.8   11.2    670    691  114.9  114.9    0.0    660    660  147.3  152.2    4.9
   2008     11  147.0  149.3    2.3    9.7   5050   4893  156.3  162.7    6.4    430    425  119.7  119.7    0.0    470    470  150.3  153.4    3.0
   2009     11  152.0  154.1    2.1   10.1   5180   5040  155.6  157.4    1.9    470    453  125.3  125.3   -0.0    600    600  155.5  157.9    2.4
   2010     11  154.4  155.7    1.3   10.1   5330   5194  165.8  172.5    6.7    460    456  126.6  126.6    0.0    610    610  158.7  160.7    2.0
   2011     11  159.0  160.0    1.1   11.1   5070   4954  164.3  167.0    2.7    680    660  132.6  132.6    0.0    420    420  161.7  163.1    1.4
   2012     11  161.3  161.7    0.4   10.8   5150   5047  169.6  173.2    3.6    390    377  133.0  133.0    0.0    470    470  164.5  165.3    0.8
   2013     11  164.0  164.2    0.2   10.6   5310   5230  169.7  168.2   -1.4    410    387  134.9  134.9    0.0    570    570  167.7  167.8    0.1
   2014     11  166.9  167.1    0.2   11.5   5360   5299  173.6  173.6   -0.0    550    531  137.8  137.8   -0.0    600    600  170.9  171.1    0.2
   2015     11  172.6  172.9    0.3   11.5   5630   5569    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270  174.2  174.5    0.3
   2016     11    0.0  178.7  178.7   48.5      0   5839    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  180.5  180.5
   2017     11    0.0  184.6  184.6   51.1      0   6109    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  186.6  186.6
   2018     11    0.0  190.6  190.6   53.7      0   6379    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  192.8  192.8
   2019     11    0.0  196.7  196.7   56.6      0   6649    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  199.1  199.1
   2020     11    0.0  202.9  202.9   59.5      0   6919    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  205.4  205.4
   2021     11    0.0  209.2  209.2   62.5      0   7189    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  211.9  211.9
   2022     11    0.0  215.7  215.7   65.6      0   7459    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  218.5  218.5
   2023     11    0.0  222.3  222.3   69.0      0   7729    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  225.3  225.3
   2024     11    0.0  229.0  229.0   72.1      0   7999    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  232.1  232.1
   2025     11    0.0  235.8  235.8   75.3      0   8269    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  239.1  239.1
   2026     11    0.0  242.7  242.7   78.5      0   8539    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  246.1  246.1
   2027     11    0.0  249.8  249.8   81.8      0   8809    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  253.3  253.3
   1987     12   79.5   79.5   -0.0   -0.2   2350   2341   81.7   81.5   -0.1    290    299   79.7   79.7   -0.0   2640   2640 9999.0    NaN    NaN
   1988     12   84.3   87.5    3.2    0.4   2270   2275   81.9   84.3    2.4     90     76   76.0   75.5   -0.5     10     10   84.2   87.4    3.2
   1989     12   94.6   97.2    2.5   -0.1   2200   2201   98.2   99.9    1.7     70     74    0.0    NaN    NaN      0      0   94.7   97.3    2.5
   1990     12  101.3  103.7    2.4   -0.4   2100   2094  104.5  106.1    1.7    110    117   95.9   95.5   -0.4     10     10  101.5  103.8    2.4
   1991     12  111.2  113.8    2.6    0.0   1980   1988  108.1  110.2    2.1    140    126  100.8  100.7   -0.1     20     20  111.1  113.7    2.6
   1992     12  116.7  119.1    2.5    0.3   1920   1939  115.3  117.1    1.7     90     79  106.6  106.6    0.0     30     30  116.7  119.2    2.5
   1993     12  123.3  125.9    2.5    0.2   1800   1824  123.5  124.8    1.3    160    155  109.0  109.0   -0.0     40     40  123.6  126.1    2.5
   1994     12  126.0  128.8    2.8    0.9   1620   1639  128.4  130.5    2.1    200    205  143.6  143.6   -0.0     20     20  126.1  128.8    2.8
   1995     12  130.1  133.1    3.0    2.0   1430   1458  126.9  129.4    2.5    200    191  101.4  101.5    0.1     10     10  129.9  132.9    3.0
   1996     12  135.6  138.6    3.0    2.8   1290   1316  137.9  140.0    2.1    150    152  150.0  150.5    0.5     10     10  135.7  138.6    2.9
   1997     12  143.0  146.6    3.6    3.5   1120   1155  139.2  141.2    2.0    200    191  129.0  129.1    0.0     30     30  142.7  146.3    3.5
   1998     12  147.1  150.8    3.7    3.6   1040   1069  150.4  153.5    3.1    190    196  122.6  122.6    0.0    110    110  150.1  154.0    3.9
   1999     12  146.6  150.3    3.8    2.9    810    829  146.4  150.0    3.6    300    310  113.9  113.8   -0.0     70     70  148.7  152.6    3.9
   2000     12  147.1  150.5    3.3    4.6    720    734  152.2  156.5    4.3    190    195  134.0  134.0    0.0    100    100  149.9  153.9    4.0
   2001     12  153.8  157.6    3.9    5.0    710    727  152.1  153.5    1.3    140    137  128.8  128.8    0.0    130    130  158.0  162.0    4.0
   2002     12  161.3  165.3    4.0    6.0    710    733  169.3  172.4    3.1     70     64  129.8  129.9    0.1     70     70  165.2  169.4    4.1
   2003     12  167.3  171.4    4.0    5.7    750    784  164.6  165.5    0.9    120    109  145.6  145.6   -0.0    160    160  171.8  176.1    4.4
   2004     12  176.0  180.1    4.1    5.2    740    792  165.6  162.0   -3.6    100     82  153.5  153.5   -0.0     90     90  177.3  181.3    4.0
   2005     12  176.7  178.5    1.9    6.6    670    692  217.9  225.8    7.8    130    160  144.4  144.4    0.0     60     60  186.6  190.7    4.1
   2006     12  187.0  189.1    2.0    7.4    610    637  184.3  183.7   -0.6    120    115  178.0  178.0   -0.0     60     60  187.4  189.2    1.8
   2007     12  189.9  188.5   -1.4    6.6    510    529  216.8  229.8   12.9    160    168  198.5  198.5    0.0     60     60  196.2  198.5    2.3
   2008     12  193.3  192.4   -0.9    7.0    580    610  211.0  215.4    4.4     70     59  177.3  177.3    0.0    140    140  200.1  198.9   -1.2
   2009     12  201.4  200.2   -1.2   13.3    570    606  213.2  214.8    1.6    100     94  198.9  198.9   -0.0     90     90  203.8  202.6   -1.2
   2010     12  202.7  204.0    1.4   14.3    590    631  198.6  186.3  -12.3    110    105  175.1  175.1    0.0    130    130  208.2  207.2   -1.0
   2011     12  212.3  213.7    1.4   18.8    580    639  216.7  217.6    0.9    120    102  220.6  220.6    0.0    110    110  211.7  213.1    1.5
   2012     12  214.7  216.8    2.2   15.5    650    716  199.8  187.4  -12.4     90     83  184.6  184.6   -0.0    160    160  220.6  221.1    0.4
   2013     12  222.7  224.3    1.6   12.7    680    775  204.8  194.5  -10.3     70     41  211.4  211.5    0.0    100    100  222.6  224.4    1.9
   2014     12  225.2  227.6    2.4   13.1    730    847  250.6  259.1    8.5     70     48  202.4  202.5    0.0    120    120  231.8  233.4    1.6
   2015     12  233.9  235.9    2.0   12.6    820    937    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90  234.5  236.6    2.1
   2016     12    0.0  243.7  243.7   68.6      0   1027    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  245.1  245.1
   2017     12    0.0  251.5  251.5   70.7      0   1117    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  253.4  253.4
   2018     12    0.0  259.0  259.0   72.7      0   1207    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  261.4  261.4
   2019     12    0.0  266.6  266.6   75.1      0   1297    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  269.3  269.3
   2020     12    0.0  273.8  273.8   77.4      0   1387    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  276.9  276.9
   2021     12    0.0  280.7  280.7   79.5      0   1477    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  284.1  284.1
   2022     12    0.0  288.2  288.2   81.9      0   1567    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  291.8  291.8
   2023     12    0.0  295.5  295.5   84.3      0   1657    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  299.3  299.3
   2024     12    0.0  302.3  302.3   86.1      0   1747    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  306.3  306.3
   2025     12    0.0  309.1  309.1   88.5      0   1837    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  313.3  313.3
   2026     12    0.0  316.0  316.0   90.5      0   1927    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  320.3  320.3
   2027     12    0.0  323.0  323.0   92.6      0   2017    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  327.4  327.4
   1987     13   27.8   42.1   14.3   10.4   1140   1061   25.2   43.0   17.8   1370   1519   42.5   42.6    0.1   2580   2580 9999.0    NaN    NaN
   1988     13   28.5   43.8   15.2   10.1   1400   1284   24.6   38.7   14.2   1180   1157   36.1   38.7    2.6   1380   1380   29.9   44.9   14.9
   1989     13   32.3   45.0   12.6    8.0   1640   1614   27.4   44.7   17.3   1500   1410   41.0   42.6    1.6   1740   1740   31.7   47.9   16.2
   1990     13   36.1   50.0   14.0    8.3   1860   2036   29.8   43.2   13.4   1360   1378   42.4   44.8    2.3   1800   1800   35.9   50.1   14.1
   1991     13   35.8   50.8   15.0   11.3   2220   2349   35.1   49.7   14.6   1710   1647   42.8   45.9    3.1   1960   1960   39.7   54.7   15.0
   1992     13   37.1   53.9   16.8   12.0   2550   2918   34.4   47.4   13.0   1980   1701   45.9   48.2    2.3   2270   2270   38.4   54.7   16.3
   1993     13   40.0   56.8   16.9   10.6   3490   3627   36.0   51.1   15.1   2060   1981   50.5   52.2    1.7   2690   2690   39.9   57.2   17.3
   1994     13   40.4   59.5   19.1   11.6   4260   3952   37.9   54.1   16.2   2660   2655   52.0   54.1    2.1   2980   2980   42.4   60.0   17.6
   1995     13   41.6   61.9   20.2   11.7   4380   4273   40.3   59.6   19.3   2340   2229   58.0   60.0    2.0   2550   2550   41.9   61.8   19.9
   1996     13   40.5   60.0   19.5    9.6   4560   4034   43.0   63.6   20.5   2440   2839   52.6   54.4    1.8   2600   2600   41.9   65.8   23.9
   1997     13   40.1   61.1   21.0   10.5   4950   4229   45.0   59.2   14.2   2250   2035   54.1   55.6    1.5   2230   2230   42.8   63.2   20.4
   1998     13   45.0   66.4   21.4   10.7   3610   3375   41.1   59.8   18.7   5290   4394   57.4   59.4    2.0   3540   3540   43.8   65.4   21.6
   1999     13   48.7   74.9   26.2   12.2    800    706   45.5   64.0   18.4   3100   3039   35.9   37.0    1.2    370    370   47.0   69.2   22.2
   2000     13  112.0    NaN    NaN    NaN     10      0   51.2   78.0   26.7    800    716  105.0  104.5   -0.5     10     10   51.2   77.6   26.4
   2001     13  106.0  177.5   71.5    0.0     10      5  115.7  177.5   61.8     10      5  178.0  177.5   -0.5     10     10  115.7    NaN    NaN
   2002     13   39.3   73.0   33.7   46.7    280    126   59.1   57.7   -1.4     60     29   56.5   60.6    4.2    150    150  113.1  354.7  241.6
   2003     13   42.0   57.0   15.1   33.2    360    236   38.8   42.1    3.3    300    140   38.9   39.0    0.0    250    250   42.1   76.3   34.2
   2004     13   58.3   68.3   10.0    7.6    950    768   52.6   61.4    8.7    740    498   65.7   66.7    1.0   1030   1030   44.7   60.5   15.7
   2005     13   61.8   71.6    9.8    2.1   1170    941   63.4   71.7    8.3   1630   1457   70.9   71.4    0.5   1630   1630   61.4   72.1   10.7
   2006     13   56.4   72.0   15.6    0.6   1030    719   62.9   74.8   11.9   1780   1462   72.3   73.0    0.7   1240   1240   65.7   75.1    9.4
   2007     13   59.9   69.6    9.7    8.9    960    907   62.2   78.2   16.0   1640   1112   72.6   73.5    0.9   1300   1300   59.9   75.7   15.8
   2008     13   64.0   83.6   19.7    9.3   1160    810   65.0   77.8   12.8   1440   1277   84.4   85.3    0.9   1180   1180   63.4   73.3    9.8
   2009     13   64.8   76.6   11.8    3.8   1260    923   68.9   81.5   12.6   1740   1267   74.4   74.6    0.2   1380   1380   67.5   87.6   20.1
   2010     13   68.3   72.6    4.3   10.2   1180    979   68.7   83.4   14.8   2020   1514   78.2   78.9    0.7   1570   1570   67.7   79.6   12.0
   2011     13   70.8   82.6   11.9    9.5   1150    901   70.5   75.2    4.8   1600   1258   79.9   80.6    0.6   1180   1180   71.2   75.7    4.5
   2012     13   64.9   84.6   19.7   13.9   1240    827   75.1   83.3    8.2   1690   1284   81.7   82.8    1.0   1210   1210   74.4   85.2   10.8
   2013     13   70.5   87.0   16.5    2.4   1440   1101   71.9   82.9   11.0   1760   1116   83.0   83.6    0.7   1390   1390   67.0   87.1   20.1
   2014     13   67.3   81.4   14.2   14.1    930    804   74.3   91.6   17.3   2260   1577   85.7   86.7    1.0   1280   1280   73.6   90.0   16.4
   2015     13   71.0   86.1   15.1   18.6   1410   1354    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550   69.6   84.4   14.8
   2016     13    0.0   88.9   88.9   41.6      0   1904    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   89.0   89.0
   2017     13    0.0   91.3   91.3   42.9      0   2454    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   92.0   92.0
   2018     13    0.0   93.3   93.3   44.0      0   3004    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   94.4   94.4
   2019     13    0.0   95.4   95.4   45.0      0   3554    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   96.6   96.6
   2020     13    0.0   97.3   97.3   46.1      0   4104    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   98.7   98.7
   2021     13    0.0   99.3   99.3   47.3      0   4654    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  100.8  100.8
   2022     13    0.0  101.2  101.2   48.4      0   5204    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  102.7  102.7
   2023     13    0.0  103.2  103.2   49.5      0   5754    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  104.8  104.8
   2024     13    0.0  105.2  105.2   50.7      0   6304    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  106.8  106.8
   2025     13    0.0  107.3  107.3   52.0      0   6854    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  108.9  108.9
   2026     13    0.0  109.4  109.4   53.3      0   7404    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  111.0  111.0
   2027     13    0.0  111.5  111.5   54.7      0   7954    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  113.2  113.2
   1987     14   22.6   22.2   -0.4   -0.4   7740   1094   24.1   23.6   -0.6   1320    196   22.4   22.4    0.0   1290   1290 9999.0    NaN    NaN
   1988     14   23.5   23.7    0.2   -0.1   7590   1003   21.6   22.4    0.7    870    151   20.1   21.1    0.9     60     60   23.8   23.7   -0.1
   1989     14   26.2   26.6    0.3    0.2   7590   1004   23.3   22.8   -0.5    580     79   20.2   20.7    0.5     80     80   26.5   26.8    0.3
   1990     14   27.9   28.8    0.9    0.5   7780   1029   26.6   24.8   -1.8    440     55   21.1   21.3    0.2     80     80   28.5   29.2    0.7
   1991     14   30.4   31.5    1.1    1.0   8040   1075   28.8   26.5   -2.3    440     54   21.2   21.3    0.1    100    100   31.0   32.2    1.2
   1992     14   31.5   33.3    1.8    1.2   8300   1078   30.3   32.6    2.3    500     47   21.9   21.9    0.0     50     50   32.2   33.8    1.6
   1993     14   33.2   35.3    2.1    1.5   8680   1108   30.0   29.5   -0.5    430     70   24.2   24.3    0.0    100    100   33.9   35.9    2.0
   1994     14   33.7   35.2    1.5    1.8   8740   1136   31.1   38.5    7.5    690    102   24.0   24.3    0.3    130    130   34.4   36.8    2.5
   1995     14   34.9   36.9    2.0    2.2   8420   1143   32.5   30.2   -2.3    720     53   23.4   23.4    0.0     60     60   35.2   37.3    2.1
   1996     14   36.7   38.8    2.1    2.4   7830   1071   36.7   39.7    3.0    680     92   31.0   31.0    0.0     20     20   36.7   39.0    2.2
   1997     14   39.2   42.6    3.4    2.7   7250    964   37.4   35.7   -1.7    750    117   38.3   38.5    0.2     10     10   39.2   41.8    2.6
   1998     14   41.6   46.1    4.5    3.3   6790    837   41.0   42.7    1.7    620    127    0.0    NaN    NaN      0      0   41.7   45.6    3.9
   1999     14   40.0   40.1    0.1    2.7   7980   1544   37.8   34.7   -3.0    990    153   32.2   32.2    0.0    860    860   42.5   47.1    4.6
   2000     14   39.6   38.7   -0.8    1.9   8510   2087   38.0   36.4   -1.6   1250    347   32.5   32.5    0.1    890    890   41.2   41.8    0.6
   2001     14   42.2   41.8   -0.4    2.4   8080   2145   42.2   35.6   -6.6    920    202   36.2   36.2    0.0    260    260   42.7   41.9   -0.7
   2002     14   45.3   45.8    0.5    3.3   7710   2077   45.2   37.6   -7.6    640    188   37.0   37.0    0.0    120    120   45.6   45.5   -0.0
   2003     14   48.1   48.7    0.6    3.9   7460   2141   47.9   41.1   -6.9    400     96   38.1   38.1   -0.0    160    160   48.3   49.1    0.8
   2004     14   50.9   52.4    1.5    5.2   6960   2066   51.5   43.3   -8.2    680    155   38.4   38.4   -0.0     80     80   51.2   52.2    1.0
   2005     14   53.4   55.0    1.6    5.5   6510   2002   53.1   56.1    3.0    620    144   44.8   44.7   -0.0     80     80   53.7   55.5    1.8
   2006     14   55.8   58.7    2.8    6.6   6130   1991   56.6   50.4   -6.2    590     71   48.8   48.8   -0.0     60     60   56.4   58.7    2.2
   2007     14   58.4   61.6    3.2    7.6   5920   1972   56.5   58.3    1.8    510    139   46.1   46.1   -0.0    120    120   59.0   62.3    3.3
   2008     14   61.0   64.3    3.3    8.2   5690   2013   59.4   56.0   -3.4    440     39   47.2   47.2   -0.0     80     80   61.5   64.9    3.3
   2009     14   64.0   67.8    3.7    9.4   5440   1980   65.0   59.4   -5.6    440    153   48.6   48.6   -0.0    120    120   64.7   68.3    3.6
   2010     14   66.1   69.7    3.6   10.7   5310   2002   69.1   61.6   -7.4    360     88   44.7   44.7   -0.0    110    110   67.0   70.8    3.8
   2011     14   67.3   72.6    5.2   12.0   5280   2000   74.4   64.8   -9.6    410     82   56.2   56.2    0.0     80     80   69.2   72.9    3.7
   2012     14   68.5   74.6    6.1   13.5   5140   2003   70.7   69.1   -1.6    440    107   47.5   47.6    0.0    110    110   69.8   75.8    6.0
   2013     14   68.8   76.2    7.4   14.6   5100   2064   69.6   62.2   -7.3    540     89   49.8   49.8   -0.0    150    150   71.0   77.6    6.6
   2014     14   70.0   78.2    8.2   16.5   4900   1938   73.8   77.4    3.7    550    226   51.5   51.5   -0.0    100    100   71.7   79.4    7.7
   2015     14   72.5   81.5    9.0   17.6   5000   1958    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20   72.9   81.7    8.8
   2016     14    0.0   84.8   84.8   41.9      0   1978    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   85.1   85.1
   2017     14    0.0   88.2   88.2   44.2      0   1998    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   88.5   88.5
   2018     14    0.0   92.0   92.0   47.1      0   2018    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   92.3   92.3
   2019     14    0.0   95.8   95.8   50.4      0   2038    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   96.2   96.2
   2020     14    0.0   99.9   99.9   53.7      0   2058    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  100.3  100.3
   2021     14    0.0  104.2  104.2   57.2      0   2078    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  104.6  104.6
   2022     14    0.0  108.7  108.7   60.8      0   2098    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  109.1  109.1
   2023     14    0.0  113.4  113.4   65.0      0   2118    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  113.9  113.9
